# yr month day band date mag e_mag
2016 02 01 V 2457420.078 13.39 0.0030 
2016 02 01 V 2457420.080 13.41 0.0030 
2016 02 01 V 2457420.081 13.39 0.0030 
2016 02 01 V 2457420.082 13.39 0.0030 
2016 02 01 V 2457420.083 13.40 0.0030 
2016 02 01 V 2457420.084 13.40 0.0030 
2016 02 01 V 2457420.085 13.40 0.0030 
2016 02 01 V 2457420.087 13.39 0.0030 
2016 02 01 V 2457420.088 13.39 0.0030 
2016 02 01 V 2457420.089 13.39 0.0030 
2016 02 01 V 2457420.090 13.39 0.0030 
2016 02 01 V 2457420.091 13.39 0.0030 
2016 02 01 V 2457420.093 13.40 0.0030 
2016 02 01 V 2457420.094 13.39 0.0030 
2016 02 01 V 2457420.095 13.40 0.0030 
2016 02 01 V 2457420.096 13.38 0.0030 
2016 02 01 V 2457420.097 13.38 0.0030 
2016 02 01 V 2457420.098 13.39 0.0030 
2016 02 01 V 2457420.100 13.39 0.0030 
2016 02 01 V 2457420.101 13.39 0.0030 
2016 02 01 V 2457420.102 13.39 0.0030 
2016 02 01 V 2457420.103 13.39 0.0030 
2016 02 01 V 2457420.104 13.38 0.0030 
2016 02 01 V 2457420.105 13.38 0.0030 
2016 02 01 V 2457420.107 13.38 0.0030 
2016 02 01 V 2457420.108 13.37 0.0030 
2016 02 01 V 2457420.109 13.39 0.0030 
2016 02 01 V 2457420.110 13.38 0.0030 
2016 02 01 V 2457420.111 13.37 0.0030 
2016 02 01 V 2457420.112 13.38 0.0030 
2016 02 01 V 2457420.113 13.38 0.0030 
2016 02 01 V 2457420.115 13.39 0.0030 
2016 02 01 V 2457420.116 13.37 0.0030 
2016 02 01 V 2457420.117 13.38 0.0030 
2016 02 01 V 2457420.118 13.37 0.0030 
2016 02 01 V 2457420.119 13.37 0.0030 
2016 02 01 V 2457420.120 13.38 0.0030 
2016 02 01 V 2457420.122 13.37 0.0030 
2016 02 01 V 2457420.123 13.38 0.0030 
2016 02 01 V 2457420.124 13.38 0.0030 
2016 02 01 V 2457420.125 13.38 0.0030 
2016 02 01 V 2457420.126 13.37 0.0030 
2016 02 01 V 2457420.127 13.37 0.0030 
2016 02 01 V 2457420.129 13.37 0.0030 
2016 02 01 V 2457420.130 13.36 0.0030 
2016 02 01 V 2457420.131 13.37 0.0030 
2016 02 01 V 2457420.132 13.36 0.0030 
2016 02 01 V 2457420.133 13.36 0.0030 
2016 02 01 V 2457420.135 13.37 0.0030 
2016 02 01 V 2457420.136 13.37 0.0030 
2016 02 01 V 2457420.137 13.36 0.0030 
2016 02 01 V 2457420.138 13.37 0.0030 
2016 02 01 V 2457420.139 13.36 0.0030 
2016 02 01 V 2457420.140 13.37 0.0030 
2016 02 01 V 2457420.142 13.36 0.0030 
2016 02 01 V 2457420.143 13.36 0.0030 
2016 02 01 V 2457420.144 13.35 0.0030 
2016 02 01 V 2457420.145 13.35 0.0030 
2016 02 01 V 2457420.146 13.37 0.0030 
2016 02 01 V 2457420.147 13.36 0.0030 
2016 02 01 V 2457420.149 13.37 0.0030 
2016 02 01 V 2457420.150 13.35 0.0030 
2016 02 01 V 2457420.151 13.36 0.0030 
2016 02 01 V 2457420.152 13.36 0.0030 
2016 02 01 V 2457420.153 13.36 0.0030 
2016 02 01 V 2457420.154 13.36 0.0030 
2016 02 01 V 2457420.156 13.36 0.0030 
2016 02 01 V 2457420.157 13.36 0.0030 
2016 02 01 V 2457420.158 13.36 0.0030 
2016 02 01 V 2457420.159 13.35 0.0030 
2016 02 01 V 2457420.160 13.36 0.0030 
2016 02 01 V 2457420.162 13.35 0.0030 
2016 02 01 V 2457420.163 13.36 0.0030 
2016 02 01 V 2457420.164 13.36 0.0030 
2016 02 01 V 2457420.165 13.36 0.0030 
2016 02 01 V 2457420.166 13.35 0.0030 
2016 02 01 V 2457420.168 13.36 0.0030 
2016 02 01 V 2457420.169 13.36 0.0030 
2016 02 01 V 2457420.170 13.36 0.0030 
2016 02 01 V 2457420.171 13.35 0.0030 
2016 02 01 V 2457420.172 13.36 0.0030 
2016 02 01 V 2457420.174 13.35 0.0030 
2016 02 01 V 2457420.175 13.37 0.0030 
2016 02 01 V 2457420.176 13.36 0.0030 
2016 02 01 V 2457420.177 13.37 0.0030 
2016 02 01 V 2457420.178 13.36 0.0030 
2016 02 01 V 2457420.180 13.38 0.0030 
2016 02 01 V 2457420.181 13.37 0.0030 
2016 02 01 V 2457420.182 13.37 0.0030 
2016 02 01 V 2457420.183 13.38 0.0030 
2016 02 01 V 2457420.184 13.38 0.0030 
2016 02 01 V 2457420.186 13.38 0.0030 
2016 02 01 V 2457420.187 13.38 0.0030 
2016 02 01 V 2457420.188 13.38 0.0030 
2016 02 01 V 2457420.189 13.39 0.0030 
2016 02 01 V 2457420.190 13.38 0.0030 
2016 02 01 V 2457420.192 13.38 0.0030 
2016 02 01 V 2457420.193 13.39 0.0030 
2016 02 01 V 2457420.194 13.38 0.0030 
2016 02 01 V 2457420.195 13.39 0.0030 
2016 02 01 V 2457420.196 13.40 0.0030 
2016 02 01 V 2457420.197 13.38 0.0030 
2016 02 01 V 2457420.199 13.40 0.0030 
2016 02 01 V 2457420.200 13.38 0.0030 
2016 02 01 V 2457420.201 13.39 0.0030 
2016 02 01 V 2457420.202 13.39 0.0030 
2016 02 01 V 2457420.203 13.39 0.0030 
2016 02 01 V 2457420.204 13.40 0.0030 
2016 02 01 V 2457420.206 13.40 0.0030 
2016 02 17 I 2457435.957 12.09 0.0020 
2016 02 17 I 2457435.963 12.08 0.0020 
2016 02 17 I 2457435.965 12.09 0.0020 
2016 02 17 I 2457435.967 12.10 0.0020 
2016 02 17 I 2457435.970 12.09 0.0020 
2016 02 17 I 2457435.972 12.09 0.0020 
2016 02 17 I 2457435.974 12.08 0.0020 
2016 02 17 I 2457435.976 12.09 0.0020 
2016 02 17 I 2457435.978 12.09 0.0020 
2016 02 17 I 2457435.979 12.09 0.0020 
2016 02 17 I 2457435.981 12.09 0.0020 
2016 02 17 I 2457435.983 12.09 0.0020 
2016 02 17 I 2457435.985 12.09 0.0020 
2016 02 17 I 2457435.987 12.08 0.0020 
2016 02 17 I 2457435.989 12.08 0.0020 
2016 02 17 I 2457435.991 12.08 0.0020 
2016 02 17 I 2457435.993 12.08 0.0020 
2016 02 17 I 2457435.994 12.08 0.0020 
2016 02 17 I 2457435.996 12.08 0.0020 
2016 02 17 I 2457435.998 12.08 0.0020 
2016 02 17 I 2457436.000 12.09 0.0020 
2016 02 17 I 2457436.002 12.08 0.0020 
2016 02 17 I 2457436.004 12.08 0.0020 
2016 02 17 I 2457436.006 12.08 0.0020 
2016 02 17 I 2457436.008 12.09 0.0020 
2016 02 17 I 2457436.010 12.08 0.0020 
2016 02 17 I 2457436.011 12.07 0.0020 
2016 02 17 I 2457436.013 12.08 0.0020 
2016 02 17 I 2457436.015 12.08 0.0020 
2016 02 17 I 2457436.017 12.07 0.0020 
2016 02 17 I 2457436.019 12.07 0.0020 
2016 02 17 I 2457436.021 12.08 0.0020 
2016 02 17 I 2457436.023 12.08 0.0020 
2016 02 17 I 2457436.025 12.08 0.0020 
2016 02 17 I 2457436.027 12.08 0.0020 
2016 02 17 I 2457436.028 12.08 0.0020 
2016 02 17 I 2457436.030 12.07 0.0020 
2016 02 17 I 2457436.032 12.08 0.0020 
2016 02 17 I 2457436.034 12.08 0.0020 
2016 02 17 I 2457436.036 12.07 0.0020 
2016 02 17 I 2457436.038 12.08 0.0020 
2016 02 17 I 2457436.040 12.07 0.0020 
2016 02 17 I 2457436.042 12.08 0.0020 
2016 02 17 I 2457436.044 12.07 0.0020 
2016 02 17 I 2457436.045 12.08 0.0020 
2016 02 17 I 2457436.047 12.07 0.0020 
2016 02 17 I 2457436.049 12.07 0.0020 
2016 02 17 I 2457436.051 12.08 0.0020 
2016 02 17 I 2457436.053 12.07 0.0020 
2016 02 17 I 2457436.055 12.07 0.0020 
2016 02 17 I 2457436.057 12.07 0.0020 
2016 02 17 I 2457436.059 12.08 0.0020 
2016 02 17 I 2457436.060 12.07 0.0020 
2016 02 17 I 2457436.062 12.08 0.0020 
2016 02 17 I 2457436.064 12.07 0.0020 
2016 02 17 I 2457436.066 12.07 0.0020 
2016 02 17 I 2457436.068 12.07 0.0020 
2016 02 17 I 2457436.070 12.07 0.0020 
2016 02 17 I 2457436.072 12.08 0.0020 
2016 02 17 I 2457436.074 12.07 0.0020 
2016 02 17 I 2457436.076 12.07 0.0020 
2016 02 17 I 2457436.077 12.07 0.0020 
2016 02 17 I 2457436.079 12.06 0.0020 
2016 02 17 I 2457436.081 12.08 0.0020 
2016 02 17 I 2457436.083 12.07 0.0020 
2016 02 17 I 2457436.085 12.07 0.0020 
2016 02 17 I 2457436.087 12.08 0.0020 
2016 02 17 I 2457436.089 12.09 0.0020 
2016 02 17 I 2457436.091 12.08 0.0020 
2016 02 17 I 2457436.093 12.08 0.0020 
2016 02 17 I 2457436.094 12.08 0.0020 
2016 02 17 I 2457436.096 12.08 0.0020 
2016 02 17 I 2457436.098 12.08 0.0020 
2016 02 17 I 2457436.100 12.08 0.0020 
2016 02 17 I 2457436.102 12.07 0.0020 
2016 02 17 I 2457436.104 12.09 0.0020 
2016 02 17 I 2457436.106 12.08 0.0020 
2016 02 17 I 2457436.108 12.07 0.0020 
2016 02 17 I 2457436.110 12.08 0.0020 
2016 02 17 I 2457436.111 12.08 0.0020 
2016 02 17 I 2457436.113 12.08 0.0020 
2016 02 17 I 2457436.115 12.09 0.0020 
2016 02 17 I 2457436.117 12.08 0.0020 
2016 02 17 I 2457436.119 12.07 0.0020 
2016 02 17 I 2457436.121 12.08 0.0020 
2016 02 17 I 2457436.123 12.07 0.0020 
2016 02 17 I 2457436.125 12.08 0.0020 
2016 02 17 I 2457436.126 12.07 0.0020 
2016 02 17 I 2457436.128 12.07 0.0020 
2016 02 17 I 2457436.130 12.07 0.0020 
2016 02 17 I 2457436.132 12.08 0.0020 
2016 02 17 I 2457436.134 12.08 0.0020 
2016 02 17 I 2457436.136 12.07 0.0020 
2016 02 17 I 2457436.138 12.07 0.0020 
2016 02 17 I 2457436.140 12.08 0.0020 
2016 02 17 I 2457436.142 12.07 0.0030 
2016 02 17 I 2457436.143 12.08 0.0040 
2016 02 17 I 2457436.145 12.08 0.0030 
2016 02 17 I 2457436.147 12.08 0.0020 
2016 02 17 I 2457436.149 12.08 0.0020 
2016 02 17 I 2457436.151 12.08 0.0030 
2016 02 17 I 2457436.153 12.08 0.0030 
2016 02 17 I 2457436.155 12.08 0.0020 
2016 02 17 I 2457436.157 12.09 0.0030 
2016 02 17 I 2457436.159 12.08 0.0020 
2016 02 17 I 2457436.160 12.08 0.0020 
2016 02 17 I 2457436.162 12.09 0.0030 
2016 02 17 I 2457436.164 12.08 0.0040 
2016 02 17 I 2457436.166 12.09 0.0020 
2016 02 17 R 2457435.957 12.58 0.0020 
2016 02 17 R 2457435.964 12.58 0.0020 
2016 02 17 R 2457435.966 12.58 0.0020 
2016 02 17 R 2457435.968 12.58 0.0020 
2016 02 17 R 2457435.970 12.58 0.0020 
2016 02 17 R 2457435.972 12.58 0.0020 
2016 02 17 R 2457435.974 12.58 0.0020 
2016 02 17 R 2457435.976 12.57 0.0020 
2016 02 17 R 2457435.978 12.58 0.0020 
2016 02 17 R 2457435.980 12.57 0.0020 
2016 02 17 R 2457435.982 12.57 0.0020 
2016 02 17 R 2457435.984 12.57 0.0020 
2016 02 17 R 2457435.986 12.58 0.0020 
2016 02 17 R 2457435.987 12.56 0.0020 
2016 02 17 R 2457435.989 12.58 0.0020 
2016 02 17 R 2457435.991 12.57 0.0020 
2016 02 17 R 2457435.993 12.57 0.0020 
2016 02 17 R 2457435.995 12.57 0.0020 
2016 02 17 R 2457435.997 12.58 0.0020 
2016 02 17 R 2457435.999 12.57 0.0020 
2016 02 17 R 2457436.001 12.57 0.0020 
2016 02 17 R 2457436.003 12.58 0.0020 
2016 02 17 R 2457436.004 12.57 0.0020 
2016 02 17 R 2457436.006 12.57 0.0020 
2016 02 17 R 2457436.008 12.58 0.0020 
2016 02 17 R 2457436.010 12.58 0.0020 
2016 02 17 R 2457436.012 12.57 0.0020 
2016 02 17 R 2457436.014 12.57 0.0020 
2016 02 17 R 2457436.016 12.57 0.0020 
2016 02 17 R 2457436.018 12.57 0.0020 
2016 02 17 R 2457436.019 12.56 0.0020 
2016 02 17 R 2457436.021 12.57 0.0020 
2016 02 17 R 2457436.023 12.57 0.0020 
2016 02 17 R 2457436.025 12.56 0.0030 
2016 02 17 R 2457436.027 12.56 0.0020 
2016 02 17 R 2457436.029 12.56 0.0020 
2016 02 17 R 2457436.031 12.56 0.0020 
2016 02 17 R 2457436.033 12.56 0.0020 
2016 02 17 R 2457436.035 12.56 0.0030 
2016 02 17 R 2457436.036 12.57 0.0030 
2016 02 17 R 2457436.038 12.56 0.0030 
2016 02 17 R 2457436.040 12.57 0.0030 
2016 02 17 R 2457436.042 12.56 0.0030 
2016 02 17 R 2457436.044 12.56 0.0030 
2016 02 17 R 2457436.046 12.57 0.0020 
2016 02 17 R 2457436.048 12.56 0.0030 
2016 02 17 R 2457436.050 12.55 0.0030 
2016 02 17 R 2457436.052 12.56 0.0030 
2016 02 17 R 2457436.053 12.56 0.0030 
2016 02 17 R 2457436.055 12.57 0.0030 
2016 02 17 R 2457436.057 12.56 0.0030 
2016 02 17 R 2457436.059 12.57 0.0030 
2016 02 17 R 2457436.061 12.56 0.0030 
2016 02 17 R 2457436.063 12.56 0.0030 
2016 02 17 R 2457436.065 12.56 0.0030 
2016 02 17 R 2457436.067 12.55 0.0030 
2016 02 17 R 2457436.069 12.56 0.0030 
2016 02 17 R 2457436.070 12.56 0.0030 
2016 02 17 R 2457436.072 12.56 0.0030 
2016 02 17 R 2457436.074 12.56 0.0030 
2016 02 17 R 2457436.076 12.56 0.0030 
2016 02 17 R 2457436.078 12.57 0.0030 
2016 02 17 R 2457436.080 12.56 0.0030 
2016 02 17 R 2457436.082 12.57 0.0030 
2016 02 17 R 2457436.084 12.56 0.0030 
2016 02 17 R 2457436.086 12.56 0.0020 
2016 02 17 R 2457436.087 12.56 0.0020 
2016 02 17 R 2457436.089 12.56 0.0020 
2016 02 17 R 2457436.091 12.56 0.0020 
2016 02 17 R 2457436.093 12.56 0.0020 
2016 02 17 R 2457436.095 12.57 0.0020 
2016 02 17 R 2457436.097 12.56 0.0020 
2016 02 17 R 2457436.099 12.57 0.0020 
2016 02 17 R 2457436.101 12.57 0.0020 
2016 02 17 R 2457436.102 12.57 0.0020 
2016 02 17 R 2457436.104 12.57 0.0020 
2016 02 17 R 2457436.106 12.57 0.0020 
2016 02 17 R 2457436.108 12.57 0.0030 
2016 02 17 R 2457436.110 12.57 0.0030 
2016 02 17 R 2457436.112 12.57 0.0020 
2016 02 17 R 2457436.114 12.57 0.0030 
2016 02 17 R 2457436.116 12.57 0.0020 
2016 02 17 R 2457436.118 12.57 0.0020 
2016 02 17 R 2457436.119 12.57 0.0020 
2016 02 17 R 2457436.121 12.57 0.0030 
2016 02 17 R 2457436.123 12.56 0.0020 
2016 02 17 R 2457436.125 12.56 0.0030 
2016 02 17 R 2457436.127 12.56 0.0030 
2016 02 17 R 2457436.129 12.57 0.0030 
2016 02 17 R 2457436.131 12.56 0.0030 
2016 02 17 R 2457436.133 12.56 0.0030 
2016 02 17 R 2457436.135 12.57 0.0030 
2016 02 17 R 2457436.136 12.56 0.0030 
2016 02 17 R 2457436.138 12.56 0.0030 
2016 02 17 R 2457436.140 12.57 0.0030 
2016 02 17 R 2457436.142 12.57 0.0030 
2016 02 17 R 2457436.144 12.57 0.0040 
2016 02 17 R 2457436.146 12.56 0.0030 
2016 02 17 R 2457436.148 12.56 0.0030 
2016 02 17 R 2457436.150 12.57 0.0030 
2016 02 17 R 2457436.151 12.57 0.0030 
2016 02 17 R 2457436.153 12.58 0.0030 
2016 02 17 R 2457436.155 12.57 0.0030 
2016 02 17 R 2457436.157 12.58 0.0030 
2016 02 17 R 2457436.159 12.57 0.0030 
2016 02 17 R 2457436.161 12.57 0.0030 
2016 02 17 R 2457436.163 12.59 0.0040 
2016 02 17 R 2457436.165 12.59 0.0040 
2016 02 17 R 2457436.167 12.57 0.0030 
2016 02 17 V 2457435.958 12.95 0.0030 
2016 02 17 V 2457435.965 12.96 0.0030 
2016 02 17 V 2457435.966 12.97 0.0030 
2016 02 17 V 2457435.968 12.96 0.0030 
2016 02 17 V 2457435.971 12.97 0.0030 
2016 02 17 V 2457435.973 12.96 0.0030 
2016 02 17 V 2457435.975 12.96 0.0030 
2016 02 17 V 2457435.977 12.97 0.0030 
2016 02 17 V 2457435.979 12.96 0.0030 
2016 02 17 V 2457435.981 12.96 0.0030 
2016 02 17 V 2457435.982 12.96 0.0030 
2016 02 17 V 2457435.984 12.96 0.0030 
2016 02 17 V 2457435.986 12.96 0.0030 
2016 02 17 V 2457435.988 12.95 0.0030 
2016 02 17 V 2457435.990 12.96 0.0030 
2016 02 17 V 2457435.992 12.95 0.0030 
2016 02 17 V 2457435.994 12.95 0.0030 
2016 02 17 V 2457435.996 12.97 0.0030 
2016 02 17 V 2457435.998 12.95 0.0030 
2016 02 17 V 2457435.999 12.96 0.0030 
2016 02 17 V 2457436.001 12.96 0.0030 
2016 02 17 V 2457436.003 12.96 0.0030 
2016 02 17 V 2457436.005 12.96 0.0030 
2016 02 17 V 2457436.007 12.95 0.0030 
2016 02 17 V 2457436.009 12.96 0.0030 
2016 02 17 V 2457436.011 12.95 0.0030 
2016 02 17 V 2457436.013 12.94 0.0030 
2016 02 17 V 2457436.015 12.94 0.0030 
2016 02 17 V 2457436.016 12.95 0.0030 
2016 02 17 V 2457436.018 12.95 0.0030 
2016 02 17 V 2457436.020 12.94 0.0030 
2016 02 17 V 2457436.022 12.96 0.0030 
2016 02 17 V 2457436.024 12.96 0.0030 
2016 02 17 V 2457436.026 12.94 0.0030 
2016 02 17 V 2457436.028 12.95 0.0030 
2016 02 17 V 2457436.030 12.94 0.0030 
2016 02 17 V 2457436.032 12.95 0.0030 
2016 02 17 V 2457436.033 12.95 0.0030 
2016 02 17 V 2457436.035 12.95 0.0030 
2016 02 17 V 2457436.037 12.95 0.0030 
2016 02 17 V 2457436.039 12.94 0.0030 
2016 02 17 V 2457436.041 12.95 0.0030 
2016 02 17 V 2457436.043 12.95 0.0030 
2016 02 17 V 2457436.045 12.94 0.0030 
2016 02 17 V 2457436.047 12.95 0.0030 
2016 02 17 V 2457436.048 12.95 0.0030 
2016 02 17 V 2457436.050 12.94 0.0030 
2016 02 17 V 2457436.052 12.95 0.0030 
2016 02 17 V 2457436.054 12.96 0.0030 
2016 02 17 V 2457436.056 12.93 0.0030 
2016 02 17 V 2457436.058 12.93 0.0030 
2016 02 17 V 2457436.060 12.95 0.0040 
2016 02 17 V 2457436.062 12.93 0.0040 
2016 02 17 V 2457436.064 12.93 0.0040 
2016 02 17 V 2457436.065 12.94 0.0040 
2016 02 17 V 2457436.067 12.96 0.0040 
2016 02 17 V 2457436.069 12.94 0.0040 
2016 02 17 V 2457436.071 12.94 0.0040 
2016 02 17 V 2457436.073 12.93 0.0040 
2016 02 17 V 2457436.075 12.94 0.0040 
2016 02 17 V 2457436.077 12.93 0.0040 
2016 02 17 V 2457436.079 12.96 0.0040 
2016 02 17 V 2457436.081 12.95 0.0040 
2016 02 17 V 2457436.082 12.94 0.0040 
2016 02 17 V 2457436.084 12.94 0.0030 
2016 02 17 V 2457436.086 12.94 0.0030 
2016 02 17 V 2457436.088 12.95 0.0030 
2016 02 17 V 2457436.090 12.94 0.0030 
2016 02 17 V 2457436.092 12.93 0.0030 
2016 02 17 V 2457436.094 12.96 0.0030 
2016 02 17 V 2457436.096 12.94 0.0030 
2016 02 17 V 2457436.098 12.95 0.0030 
2016 02 17 V 2457436.099 12.95 0.0030 
2016 02 17 V 2457436.101 12.94 0.0030 
2016 02 17 V 2457436.103 12.95 0.0030 
2016 02 17 V 2457436.105 12.94 0.0030 
2016 02 17 V 2457436.107 12.94 0.0030 
2016 02 17 V 2457436.109 12.96 0.0030 
2016 02 17 V 2457436.111 12.95 0.0030 
2016 02 17 V 2457436.113 12.95 0.0030 
2016 02 17 V 2457436.114 12.96 0.0030 
2016 02 17 V 2457436.116 12.96 0.0030 
2016 02 17 V 2457436.118 12.96 0.0030 
2016 02 17 V 2457436.120 12.95 0.0030 
2016 02 17 V 2457436.122 12.95 0.0040 
2016 02 17 V 2457436.124 12.94 0.0030 
2016 02 17 V 2457436.126 12.96 0.0040 
2016 02 17 V 2457436.128 12.94 0.0030 
2016 02 17 V 2457436.130 12.94 0.0040 
2016 02 17 V 2457436.131 12.95 0.0040 
2016 02 17 V 2457436.133 12.94 0.0040 
2016 02 17 V 2457436.135 12.94 0.0040 
2016 02 17 V 2457436.137 12.94 0.0040 
2016 02 17 V 2457436.139 12.94 0.0040 
2016 02 17 V 2457436.141 12.94 0.0040 
2016 02 17 V 2457436.143 12.94 0.0050 
2016 02 17 V 2457436.145 12.94 0.0040 
2016 02 17 V 2457436.147 12.95 0.0040 
2016 02 17 V 2457436.148 12.95 0.0040 
