#|name              |ra        |dec      |flux_1_100_gev|flux_1_100_gev_error|detection_significance|spectrum_type   |alt_gammaray_name_1|assoc_name                  |analysis_flags|
|4FGL J1310.1-0450 |13 10 10.3|-04 50 36|    1.2742e-10|          3.0663e-11|                4.3356|PowerLaw        |                   |TXS 1307-046                |           000|
|4FGL J2209.7-0451 |22 09 45.2|-04 51 35|    3.1951e-10|          4.1871e-11|               12.7073|PowerLaw        |3FGL J2209.8-0450  |NVSS J220941-045111         |           000|
|4FGL J2034.9-0450 |20 34 59.4|-04 50 42|    2.6187e-10|          3.8616e-11|                8.3716|PowerLaw        |                   |NVSS J203508-045029         |           000|
|4FGL J1258.7-0452 |12 58 44.3|-04 52 03|    1.6734e-10|          3.8657e-11|                6.9169|PowerLaw        |                   |RBS 1194                    |           004|
|4FGL J0043.5-0442 |00 43 30.4|-04 42 03|    2.2551e-10|          3.5311e-11|                9.2070|PowerLaw        |3FGL J0043.5-0444  |1RXS J004333.7-044257       |           000|
|4FGL J0920.3-0443 |09 20 24.0|-04 43 52|    1.4616e-10|          2.9117e-11|                6.1753|PowerLaw        |                   |TXS 0917-044                |           000|
|4FGL J2142.7-0437 |21 42 46.4|-04 37 27|    1.9186e-10|          3.1936e-11|                7.6141|PowerLaw        |                   |PKS 2140-048                |           000|
|4FGL J1234.7-0434 |12 34 45.3|-04 34 01|    1.6170e-10|          3.5764e-11|                6.2719|PowerLaw        |3FGL J1234.7-0437  |NVSS J123444-043623         |           000|
|4FGL J0110.3-0431 |01 10 19.1|-04 31 36|    1.2221e-10|          2.7810e-11|                5.1775|PowerLaw        |                   |NVSS J011010-043536         |           000|
|4FGL J2129.8-0428 |21 29 51.6|-04 28 53|    1.1465e-09|          6.6448e-11|               28.9688|PLSuperExpCutoff|3FGL J2129.6-0427  |PSR J2129-0429              |           000|
|4FGL J1135.7-0427 |11 35 46.2|-04 27 48|    2.2859e-10|          4.3615e-11|                6.5132|LogParabola     |                   |PMN J1135-0428              |           016|
|4FGL J2348.6-0426 |23 48 36.2|-04 26 22|    1.0195e-10|          2.8359e-11|                4.2905|PowerLaw        |                   |PMN J2348-0425              |           000|
|4FGL J1312.8-0425 |13 12 52.1|-04 25 11|    1.6547e-09|          7.1710e-11|               41.6104|LogParabola     |3FGL J1312.8-0424  |PKS B1310-041               |           000|
|4FGL J1840.0-0411 |18 40 02.9|-04 11 39|    3.0345e-09|          2.9452e-10|               14.5246|LogParabola     |3FGL J1840.1-0412  |SNR G027.8+00.6             |          8192|
|4FGL J0013.6-0424 |00 13 41.0|-04 24 06|    1.9312e-10|          3.6193e-11|                6.9282|PowerLaw        |                   |PKS 0011-046                |           002|
|4FGL J1011.3-0427 |10 11 18.1|-04 27 28|    1.1752e-10|          2.9445e-11|                4.4130|PowerLaw        |                   |PKS B1008-041               |           000|
|4FGL J1559.8-0425 |15 59 51.5|-04 25 51|    2.1732e-10|          5.4040e-11|                4.5660|LogParabola     |                   |PMN J1600-0422              |           000|
|4FGL J0751.4-0421 |07 51 27.4|-04 21 39|    2.6171e-10|          3.8340e-11|                9.3032|PowerLaw        |                   |PMN J0751-0421              |           000|
|4FGL J0505.8-0419 |05 05 50.4|-04 19 06|    5.0139e-10|          4.8599e-11|               13.0537|PowerLaw        |3FGL J0505.3-0422  |S3 0503-04                  |           000|
|4FGL J0307.8-0419 |03 07 48.6|-04 19 36|    8.5734e-11|          2.7046e-11|                3.6406|PowerLaw        |                   |LEDA 095522                 |          4096|
|4FGL J1118.2-0415 |11 18 18.0|-04 15 14|    4.2727e-10|          4.1602e-11|               16.4513|PowerLaw        |3FGL J1118.2-0411  |PMN J1118-0413              |           000|
|4FGL J1340.8-0409 |13 40 52.1|-04 09 40|    3.5732e-10|          4.4658e-11|               11.4751|LogParabola     |3FGL J1340.6-0408  |NVSS J134042-041006         |           002|
|4FGL J0928.4-0415 |09 28 28.9|-04 15 14|    1.5669e-10|          2.9839e-11|                6.8422|PowerLaw        |                   |PKS B0926-039               |           000|
|4FGL J0430.2-0356 |04 30 16.6|-03 56 45|    9.4286e-11|          2.9006e-11|                3.9958|PowerLaw        |                   |PMN J0431-0406              |          4096|
|4FGL J0506.0-0357c|05 06 05.1|-03 57 39|    2.2436e-10|          5.1108e-11|                6.7586|LogParabola     |3FGL J0506.3-0357  |NVSS J050605-040152         |           048|
|4FGL J0509.6-0402 |05 09 41.2|-04 02 12|    2.4648e-10|          4.1129e-11|                8.5229|PowerLaw        |3FGL J0509.7-0400  |1H 0506-039                 |           000|
|4FGL J0409.8-0359 |04 09 51.1|-03 59 11|    6.7363e-10|          5.4722e-11|               19.7844|LogParabola     |3FGL J0409.8-0358  |NVSS J040946-040003         |           000|
|4FGL J1842.5-0359c|18 42 32.9|-03 59 18|    3.8457e-09|          3.8952e-10|               10.0975|LogParabola     |3FGL J1843.0-0359c |NVSS J184240-035858         |          8248|
|4FGL J0813.7-0356 |08 13 43.1|-03 56 59|    1.8520e-10|          3.9278e-11|                9.3545|LogParabola     |3FGL J0813.5-0356  |NVSS J081338-035716         |           000|
|4FGL J1606.8-0351 |16 06 50.8|-03 51 45|    2.4352e-10|          4.2210e-11|                6.4083|PowerLaw        |                   |PMN J1606-0353              |           000|
|4FGL J1744.2-0353 |17 44 12.5|-03 53 21|    4.9403e-10|          8.0105e-11|                8.6706|LogParabola     |3FGL J1744.3-0353  |PKS 1741-03                 |           000|
|4FGL J1520.8-0348 |15 20 49.1|-03 48 53|    1.0366e-09|          6.8750e-11|               28.8513|LogParabola     |3FGL J1520.8-0348  |NVSS J152048-034850         |           000|
|4FGL J0336.5-0348 |03 36 31.3|-03 48 43|    1.1664e-10|          3.1014e-11|                8.1739|PowerLaw        |                   |1RXS J033623.3-034727       |           000|
|4FGL J1844.4-0345 |18 44 28.4|-03 45 28|    8.1443e-09|          4.5182e-10|               24.4788|PLSuperExpCutoff|3FGL J1844.3-0344  |PSR J1844-0346              |           000|
|4FGL J1304.6-0348 |13 04 41.2|-03 48 50|    1.4531e-10|          3.7096e-11|                4.3552|LogParabola     |3FGL J1304.8-0338  |PKS 1302-035                |           000|
|4FGL J0917.3-0342 |09 17 20.1|-03 42 13|    1.1882e-10|          2.9671e-11|                7.8144|PowerLaw        |3FGL J0917.3-0344  |NVSS J091714-034315         |           000|
|4FGL J1331.7-0343 |13 31 45.0|-03 43 28|    1.9516e-10|          4.2213e-11|                6.7718|LogParabola     |                   |PKS 1328-034                |           004|
|4FGL J1145.5-0340 |11 45 34.6|-03 40 31|    8.6980e-11|          2.5789e-11|                4.7769|PowerLaw        |                   |RBS 1029                    |           000|
|4FGL J0948.6-0338 |09 48 41.8|-03 38 36|    1.2967e-10|          2.7465e-11|                5.3501|PowerLaw        |                   |PMN J0948-0338              |           000|
|4FGL J0803.2-0337 |08 03 17.9|-03 37 08|    9.3290e-10|          5.3317e-11|               29.3670|PowerLaw        |3FGL J0803.3-0339  |TXS 0800-034                |           000|
|4FGL J2219.2-0342 |22 19 17.6|-03 42 37|    3.0792e-10|          4.0499e-11|               12.7261|PowerLaw        |                   |PKS 2216-03                 |           002|
|4FGL J1201.1-0332 |12 01 09.8|-03 32 33|    1.5981e-10|          3.1084e-11|                6.4975|PowerLaw        |                   |NVSS J120111-033219         |           000|
|4FGL J0112.1-0321 |01 12 07.4|-03 21 45|    2.6754e-10|          4.0745e-11|                8.9614|LogParabola     |                   |TXS 0110-037                |           000|
|4FGL J1445.0-0326 |14 45 04.7|-03 26 53|    6.6353e-10|          5.7993e-11|               22.5822|LogParabola     |3FGL J1445.0-0328  |RBS 1424                    |           000|
|4FGL J0656.3-0322 |06 56 18.4|-03 22 07|    2.0484e-09|          1.1429e-10|               25.7888|LogParabola     |3FGL J0656.2-0323  |TXS 0653-033                |           002|
|4FGL J0641.7-0320 |06 41 44.9|-03 20 48|    1.3068e-09|          9.9439e-11|               20.0604|LogParabola     |3FGL J0641.8-0319  |PMN J0641-0320              |           000|
|4FGL J0357.2-0319 |03 57 17.6|-03 19 21|    1.7720e-10|          4.1394e-11|                8.6286|LogParabola     |                   |2MASS J03572609-0317596     |           000|
|4FGL J1228.7-0318 |12 28 46.2|-03 18 53|    3.5473e-10|          4.1897e-11|               11.4483|PowerLaw        |3FGL J1228.4-0317  |NVSS J122900-031758         |           002|
|4FGL J0958.0-0319 |09 58 02.4|-03 19 33|    2.8326e-11|          1.0335e-11|                5.8055|LogParabola     |3FGL J0958.3-0318  |1RXS J095806.4-031729       |          2052|
|4FGL J2323.5-0317 |23 23 33.2|-03 17 24|    4.0032e-09|          1.0282e-10|               83.4687|LogParabola     |3FGL J2323.5-0315  |PKS 2320-035                |           256|
|4FGL J1623.0-0315 |16 23 00.5|-03 15 50|    1.0907e-09|          7.3489e-11|               21.2987|PLSuperExpCutoff|3FGL J1622.9-0312  |PSR J1622-0315              |           000|
|4FGL J1737.5-0313 |17 37 33.1|-03 13 24|    5.5704e-10|          7.4770e-11|                8.4612|LogParabola     |                   |NGC 6402                    |           000|
|4FGL J1219.7-0313 |12 19 44.0|-03 13 18|    4.3961e-10|          4.4040e-11|               16.6362|PowerLaw        |3FGL J1219.7-0314  |1RXS J121946.0-031419       |           000|
|4FGL J1844.4-0306 |18 44 28.5|-03 06 58|    4.6401e-09|          3.9881e-10|               12.4340|LogParabola     |1FGL J1844.3-0309c |NVSS J184431-030716         |          8192|
|4FGL J0202.6-0258 |02 02 40.8|-02 58 57|    3.1116e-10|          3.7468e-11|               11.0716|PowerLaw        |                   |WISE J020239.94-030207.9    |           002|
|4FGL J2331.5-0258 |23 31 31.6|-02 58 35|    1.5394e-10|          3.3842e-11|                6.3507|PowerLaw        |                   |GALEXASC J233112.94-030129.9|           002|
|4FGL J0245.1-0257 |02 45 09.9|-02 57 18|    4.1747e-10|          3.8616e-11|               16.7763|PowerLaw        |                   |PMN J0245-0255              |           000|
|4FGL J0709.7-0255 |07 09 46.8|-02 55 48|    2.0199e-09|          9.2649e-11|               35.0492|LogParabola     |3FGL J0709.7-0256  |PMN J0709-0255              |           000|
|4FGL J1840.0-0341 |18 40 00.9|-03 41 19|    2.0177e-09|          2.6050e-10|                9.5427|LogParabola     |2FGL J1839.7-0334c |SNR G028.8+01.5             |          8192|
|4FGL J0340.5-0256 |03 40 35.6|-02 56 06|    2.8112e-10|          4.3125e-11|                9.1756|LogParabola     |                   |TXS 0338-030                |           000|
|4FGL J2108.7-0250 |21 08 42.9|-02 50 42|    3.4040e-10|          3.9035e-11|               12.9965|PowerLaw        |3FGL J2108.6-0250  |TXS 2106-030                |           000|
|4FGL J0418.1-0252 |04 18 07.7|-02 52 46|    1.0522e-09|          6.3152e-11|               28.6650|LogParabola     |3FGL J0418.0-0251  |PKS B0415-029               |           002|
|4FGL J0609.2-0247 |06 09 14.7|-02 47 43|    8.9821e-10|          7.4642e-11|               23.7809|LogParabola     |3FGL J0609.4-0248  |NVSS J060915-024754         |           000|
|4FGL J1114.7-0248 |11 14 46.6|-02 48 07|    1.3227e-10|          2.9705e-11|                6.0917|PowerLaw        |                   |PMN J1114-0248              |           000|
|4FGL J1216.1-0242 |12 16 07.0|-02 42 52|    1.3605e-10|          3.1994e-11|                6.9583|PowerLaw        |                   |1RXS J121603.6-024302       |           000|
|4FGL J1554.0-0243 |15 54 04.4|-02 43 53|    3.8082e-10|          6.3935e-11|                6.7279|LogParabola     |                   |PMN J1554-0239              |           260|
|4FGL J1028.4-0234 |10 28 29.1|-02 34 58|    2.9601e-10|          3.8161e-11|               12.2516|LogParabola     |3FGL J1028.5-0235  |PMN J1028-0237              |           000|
|4FGL J0359.4-0236 |03 59 24.7|-02 36 07|    1.3136e-10|          3.6020e-11|                5.8376|PowerLaw        |                   |NVSS J035923-023501         |           000|
|4FGL J0154.3-0236 |01 54 18.3|-02 36 40|    1.9217e-10|          3.0720e-11|                8.1655|PowerLaw        |                   |TXS 0151-028                |           000|
|4FGL J1418.4-0233 |14 18 25.4|-02 33 34|    2.8968e-09|          9.1702e-11|               66.2753|LogParabola     |3FGL J1418.4-0233  |NVSS J141826-023336         |           000|
|4FGL J0909.7-0230 |09 09 47.1|-02 30 51|    2.1321e-09|          7.5960e-11|               55.3239|LogParabola     |3FGL J0909.8-0229  |PKS 0907-023                |           000|
|4FGL J2338.0-0230 |23 38 02.0|-02 30 38|    8.0340e-10|          5.1385e-11|               26.3294|PowerLaw        |3FGL J2338.1-0229  |PKS 2335-027                |           000|
|4FGL J1325.6-0227 |13 25 39.5|-02 27 19|    1.5366e-10|          3.5689e-11|                6.9074|LogParabola     |                   |1RXS J132542.1-022800       |           000|
|4FGL J1846.9-0227 |18 46 55.2|-02 27 08|    3.6966e-09|          4.9883e-10|                9.3878|LogParabola     |1FGL J1846.8-0233c |TXS 1844-025                |          8448|
|4FGL J0746.3-0225 |07 46 23.6|-02 25 41|    4.4918e-10|          4.8649e-11|               16.9723|LogParabola     |3FGL J0746.4-0225  |2MASS J07462703-0225492     |           000|
|4FGL J0202.9-0225 |02 03 00.0|-02 25 20|    1.8188e-10|          3.5531e-11|                7.7430|PowerLaw        |3FGL J0203.1-0227  |RX J0202.9-0223             |           004|
|4FGL J0212.2-0219 |02 12 15.9|-02 19 09|    2.4136e-10|          3.2198e-11|               11.0044|PowerLaw        |                   |RX J0212.3-0222             |           000|
|4FGL J0721.3-0222 |07 21 18.1|-02 22 07|    1.9038e-10|          4.1986e-11|                7.3746|PowerLaw        |3FGL J0721.5-0221  |1RXS J072114.5-022047       |           000|
|4FGL J1243.9-0218 |12 43 56.3|-02 18 30|    3.7341e-10|          4.5295e-11|               11.9631|LogParabola     |3FGL J1243.9-0217  |PMN J1243-0218              |           000|
|4FGL J2104.3-0212 |21 04 18.9|-02 12 32|    1.8909e-10|          3.5167e-11|               11.2719|PowerLaw        |3FGL J2104.2-0211  |NVSS J210421-021239         |           000|
|4FGL J0030.6-0212 |00 30 37.4|-02 12 05|    1.6784e-09|          6.8886e-11|               47.2872|LogParabola     |3FGL J0030.7-0209  |PKS B0027-024               |           000|
|4FGL J0038.7-0204 |00 38 45.6|-02 04 20|    1.7722e-10|          3.0479e-11|                9.4753|PowerLaw        |                   |3C 17                       |           002|
|4FGL J1354.3-0206 |13 54 23.3|-02 06 36|    1.7753e-10|          4.0201e-11|                8.6872|LogParabola     |                   |PKS 1351-018                |           000|
|4FGL J1831.3-0203c|18 31 18.9|-02 03 23|    8.2861e-10|          1.9283e-10|                4.7871|PowerLaw        |1FGL J1831.5-0200c |NVSS J183128-020523         |          8240|
|4FGL J2056.5-0202 |20 56 34.1|-02 02 08|    3.5455e-10|          4.3867e-11|               11.7339|LogParabola     |                   |PMN J2056-0205              |           000|
|4FGL J1848.6-0202c|18 48 39.8|-02 02 57|    3.4922e-09|          4.5965e-10|                8.1384|LogParabola     |                   |NVSS J184840-020408         |          8250|
|4FGL J2326.9-0201 |23 26 56.5|-02 01 23|    2.2694e-10|          3.5114e-11|                8.4645|PowerLaw        |                   |PKS 2324-02                 |           000|
